ACCNUM,DATE,TIME,HOUR,STREET1,STREET2,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,INVTYPE,INVAGE,Age_mid,INJURY,VEHTYPE,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood
1200665,2010/09/28 04:00:00+00,1035,10,DANFORTH AVE,MAIN ST,Major Arterial,43.688145,-79.30179,Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,62,East End-Danforth (62)
1199172,2010/09/28 04:00:00+00,1526,15,1300 YONGE St,Unknown,Major Arterial,43.684345,-79.39259,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,unknown,unknown,None,Other,Unknown,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,98,Rosedale-Moore Park (98)
1204660,2010/09/29 04:00:00+00,654,6,MOUNT PLEASANT RD,DAVISVILLE AVE,Major Arterial,43.700345,-79.38699,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,25 to 29,27,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,No,No,No,99,Mount Pleasant East (99)
1192613,2010/10/01 04:00:00+00,1232,12,KING ST W,FRASER AVE,Major Arterial,43.639445,-79.42479,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,30 to 34,32,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,No,No,No,No,85,South Parkdale (85)
1196563,2010/10/01 04:00:00+00,2230,22,SILVER SPRINGS BLVD,BIRCHMOUNT RD,Collector,43.801845,-79.30269,Mid-Block,Pedestrian Crossover,Clear,Dark,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Disobeyed Traffic Control,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,117,L'Amoreaux (117)
1199427,2010/10/02 04:00:00+00,1810,18,ADELAIDE ST E,SHERBOURNE ST,Major Arterial,43.652145,-79.36859,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,40 to 44,42,Major,Motorcycle,Disobeyed Traffic Control,Normal,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,73,Moss Park (73)
1192726,2010/10/02 04:00:00+00,2017,20,DANFORTH RD,BIRCHMOUNT RD,Minor Arterial,43.706445,-79.26849,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,0 to 4,2,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,120,Clairlea-Birchmount (120)
1199237,2010/10/02 04:00:00+00,2245,22,145 COURCELETTE RD,Unknown,Local,43.68035,-79.279674,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,60 to 64,62,None,"Automobile, Station Wagon",Improper Turn,Unknown,No,Yes,Yes,No,No,No,No,No,No,No,No,No,122,Birchcliffe-Cliffside (122)
1199899,2010/10/04 04:00:00+00,848,8,CHETTA PL,WINCOTT DR,Local,43.696645,-79.55169000000002,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,6,Kingsview Village-The Westway (6)
1199695,2010/10/04 04:00:00+00,1120,11,BLOOR ST W,DUNDAS ST W,Major Arterial,43.656345,-79.45249,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,88,High Park North (88)
1193019,2010/10/04 04:00:00+00,1619,16,FRONT ST W,BLUE JAYS WAY,Minor Arterial,43.643445,-79.39129,Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Driver,30 to 34,32,Major,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,No,No,No,77,Waterfront Communities-The Island (77)
1200079,2010/10/05 04:00:00+00,1730,17,MILNER AVE,AUTO MALL DR,Minor Arterial,43.800445,-79.19069,Mid-Block,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Driver,30 to 34,32,Major,"Automobile, Station Wagon",Speed too Fast For Condition,Normal,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,131,Rouge (131)
1193747,2010/10/07 04:00:00+00,2044,20,DORIS AVE,HOLLYWOOD AVE,Minor Arterial,43.765745,-79.40909,Mid-Block,Pedestrian Crossover,Clear,Dark,Dry,Fatal,Pedestrian,40 to 44,42,Fatal,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,51,Willowdale East (51)
1193861,2010/10/08 04:00:00+00,815,8,ALBION RD,SANAGAN RD,Major Arterial,43.738945,-79.57619,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Disobeyed Traffic Control,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,3,Thistletown-Beaumond Heights (3)
1193897,2010/10/08 04:00:00+00,915,9,SHEPPARD AVE E,KENNEDY RD,Major Arterial,43.783045,-79.289287,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,118,Tam O'Shanter-Sullivan (118)
1200323,2010/10/08 04:00:00+00,1130,11,WILSON AVE,PRIVET RD,Major Arterial,43.722745,-79.49939,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,25 to 29,27,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,26,Downsview-Roding-CFB (26)
1200416,2010/10/08 04:00:00+00,2255,22,ST CLAIR AVE E,AVOCA AVE,Major Arterial,43.688945,-79.38989000000002,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Passenger,40 to 44,42,Minor,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,No,No,No,98,Rosedale-Moore Park (98)
1193945,2010/10/09 04:00:00+00,203,2,HIGHWAY 27  N,BETHRIDGE Rd,Major Arterial,43.708145,-79.59119,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Truck Driver,30 to 34,32,Minimal,Truck - Open,Driving Properly,Normal,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,1,West Humber-Clairville (1)
1193990,2010/10/09 04:00:00+00,1123,11,FINCH AVE E,SKYMARK DR,Major Arterial,43.79309,-79.35225200000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,75 to 79,77,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,47,Don Valley Village (47)
1194056,2010/10/09 04:00:00+00,2350,23,KINGSTON RD,KALMAR AVE,Major Arterial,43.689745,-79.26789000000002,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Driving Properly,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,122,Birchcliffe-Cliffside (122)
1194057,2010/10/10 04:00:00+00,220,2,YONGE ST,AVONDALE AVE,Major Arterial,43.758045,-79.41009,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,51,Willowdale East (51)
1194863,2010/08/21 04:00:00+00,351,3,WARDEN AVE,HOLLIS AVE,Minor Arterial,43.692845,-79.27299000000002,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Passenger,25 to 29,27,Major,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,Yes,No,122,Birchcliffe-Cliffside (122)
1205176,2010/10/14 04:00:00+00,1703,17,BLOOR ST E,CASTLE FRANK RD,Major Arterial,43.674045,-79.36769,Mid-Block,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,71,Cabbagetown-South St.James Town (71)
1202173,2010/11/17 05:00:00+00,818,8,DUNDAS ST W,KENNETH AVE,Minor Arterial,43.662445,-79.45589,Intersection,No Control,Rain,Daylight,Wet,Fatal,Pedestrian,50 to 54,52,Fatal,Other,Unknown,Unknown,Yes,No,No,No,Yes,No,No,No,No,No,No,No,88,High Park North (88)
1185601,2010/08/21 04:00:00+00,1338,13,GERRARD ST E,NASMITH AVE,Minor Arterial,43.662945,-79.36229,Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Motorcycle Driver,55 to 59,57,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,72,Regent Park (72)
1184541,2010/08/21 04:00:00+00,1343,13,230 ROSETHORN AVE,Unknown,Local,43.683045,-79.46459,Mid-Block,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,110,Keelesdale-Eglinton West (110)
1192115,2010/08/25 04:00:00+00,855,8,BATHURST ST,SHEPPARD AVE W,Major Arterial,43.755445,-79.43849,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,34,Bathurst Manor (34)
1192130,2010/08/25 04:00:00+00,2344,23,CHESSWOOD DR,CHAMPAGNE DR,Minor Arterial,43.764345,-79.47659,Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,27,York University Heights (27)
1185844,2010/08/27 04:00:00+00,128,1,DUNDAS ST W,BURNHAMTHORPE RD,Major Arterial,43.648945,-79.52929,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,20 to 24,22,None,"Automobile, Station Wagon",Other,Had Been Drinking,Yes,No,Yes,No,No,No,No,No,No,No,No,No,14,Islington-City Centre West (14)
1193686,2010/08/27 04:00:00+00,1103,11,EGLINTON AVE E,HOLLY ST,Major Arterial,43.707045,-79.39669,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Truck Driver,45 to 49,47,None,Truck - Open,Speed too Fast For Condition,Inattentive,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,104,Mount Pleasant West (104)
1186795,2010/08/28 04:00:00+00,2030,20,WESTMORE DR,COUNTRYMAN CRCL,Collector,43.733645,-79.600589,Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Driving Properly,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,1,West Humber-Clairville (1)
1192618,2010/09/01 04:00:00+00,1810,18,FINCH AVE W,PEARLDALE AVE,Major Arterial,43.747745,-79.56239000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,0 to 4,2,Minor,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,22,Humbermede (22)
1192624,2010/09/01 04:00:00+00,1905,19,SHAFTESBURY ST,CODSELL AVE,Local,43.754843,-79.456088,Intersection,Stop Sign,Clear,Dusk,Dry,Non-Fatal Injury,Moped Driver,55 to 59,57,Major,Moped,Unknown,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,34,Bathurst Manor (34)
1186908,2010/09/02 04:00:00+00,1040,10,MILLWOOD Rd,VILLAGE STATION Rd,Major Arterial,43.701845,-79.35809,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,Minimal,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,55,Thorncliffe Park (55)
1193217,2010/09/02 04:00:00+00,1640,16,COLLEGE ST,GLADSTONE AVE,Major Arterial,43.652845,-79.43109,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,40 to 44,42,None,"Automobile, Station Wagon",Driving Properly,Normal,No,Yes,Yes,No,No,No,No,No,No,No,No,No,83,Dufferin Grove (83)
1193206,2010/09/02 04:00:00+00,1715,17,MCLEVIN AVE,HUPFIELD TRL,Minor Arterial,43.810045,-79.22049,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,Minimal,Other,Driving Properly,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,132,Malvern (132)
1198891,2010/09/03 04:00:00+00,1140,11,KENNEDY RD,MERRIAN RD,Major Arterial,43.727445,-79.26589,Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Driver,25 to 29,27,None,"Automobile, Station Wagon",Disobeyed Traffic Control,Inattentive,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,124,Kennedy Park (124)
1194416,2010/09/09 04:00:00+00,1120,11,QUEEN ST W,BAY ST,Major Arterial,43.651645,-79.38309,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,20 to 24,22,None,"Automobile, Station Wagon",Improper Passing,Inattentive,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,76,Bay Street Corridor (76)
1194386,2010/09/09 04:00:00+00,2158,21,SQUIRES Aven,FERRIS Road,Collector,43.704745,-79.29889,Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,Yes,No,No,No,Yes,No,No,No,No,No,No,54,O'Connor-Parkview (54)
1194376,2010/09/10 04:00:00+00,940,9,2600 LESLIE St,Unknown,Major Arterial,43.762645,-79.36199,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,45 to 49,47,Major,Bicycle,Unknown,Unknown,No,Yes,No,No,No,No,No,No,No,No,No,No,40,St.Andrew-Windfields (40)
1199497,2010/09/11 04:00:00+00,1609,16,QUEENS QUAY W,LOWER SIMCOE ST,Minor Arterial,43.638545,-79.38789,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,77,Waterfront Communities-The Island (77)
1195361,2010/09/11 04:00:00+00,2052,20,DUFFERIN ST,SHANLY ST,Major Arterial,43.662945,-79.43669,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Motorcycle Passenger,25 to 29,27,Minimal,Other,Unknown,Unknown,No,No,Yes,Yes,No,No,No,No,No,No,No,No,93,Dovercourt-Wallace Emerson-Junction (93)
1195510,2010/09/12 04:00:00+00,14,1,SPADINA AVE,OXFORD ST,Major Arterial,43.657445,-79.39979,Mid-Block,No Control,Rain,Dark,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,No,No,No,No,78,Kensington-Chinatown (78)
1188832,2010/09/13 04:00:00+00,639,6,MARKHAM RD,ELLESMERE RD,Major Arterial,43.776445,-79.23179,Intersection,Traffic Signal,Rain,Dawn,Wet,Non-Fatal Injury,Driver,35 to 39,37,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,137,Woburn (137)
1189019,2010/09/14 04:00:00+00,20,2,LAKE SHORE Boul W,ISLINGTON Aven,Major Arterial,43.600845,-79.50469,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Passenger,25 to 29,27,Minor,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,Yes,18,New Toronto (18)
1196138,2010/09/14 04:00:00+00,35,3,26 FIRENZA DR,Unknown,Local,43.751345,-79.56569,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Other,unknown,unknown,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,21,Humber Summit (21)
1189134,2010/09/14 04:00:00+00,1055,10,SPADINA AVE,SULLIVAN ST,Major Arterial,43.650945,-79.39729,Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian,80 to 84,82,Fatal,Other,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,No,No,No,No,78,Kensington-Chinatown (78)
1189140,2010/09/14 04:00:00+00,1100,11,KINGSTON RD,LAKESIDE AVE,Major Arterial,43.690745,-79.26609,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,70 to 74,72,Major,Motorcycle,Failed to Yield Right of Way,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,122,Birchcliffe-Cliffside (122)
1189375,2010/09/15 04:00:00+00,418,4,WESTON RD,CHURCH ST,Minor Arterial,43.703245,-79.52599000000002,Mid-Block,No Control,Clear,Dark,Dry,Fatal,Driver,25 to 29,27,Fatal,"Automobile, Station Wagon",Lost control,Had Been Drinking,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,113,Weston (113)
1196331,2010/09/15 04:00:00+00,1128,11,MAIN ST,DANFORTH AVE,Minor Arterial,43.688745,-79.30209,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,62,East End-Danforth (62)
1205381,2010/09/15 04:00:00+00,1952,19,QUEEN Stre W,SPADINA Aven,Major Arterial,43.648845,-79.39579,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,35 to 39,37,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,77,Waterfront Communities-The Island (77)
1197199,2010/09/19 04:00:00+00,1550,15,EGLINTON AVE E,VICTORIA PARK AVE,Major Arterial,43.724745,-79.302593,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,40 to 44,42,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,No,No,No,No,119,Wexford/Maryvale (119)
1190299,2010/09/20 04:00:00+00,1008,10,PINEWAY BLVD,FINCH AVE E,Major Arterial,43.789145,-79.37329,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,32,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,52,Bayview Village (52)
1205539,2010/11/17 05:00:00+00,1534,15,DANFORTH RD,MIDLAND AVE,Major Arterial,43.724845,-79.25399,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,124,Kennedy Park (124)
1201798,2010/10/16 04:00:00+00,1553,15,CHURCH ST,MC GILL ST,Minor Arterial,43.660645,-79.37889,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,45 to 49,47,Major,Motorcycle,Driving Properly,Normal,No,No,Yes,Yes,No,No,No,No,No,No,No,No,75,Church-Yonge Corridor (75)
1202322,2010/11/17 05:00:00+00,1853,18,FINCH Ave W,VIRGILWOOD Dr,Major Arterial,43.772845,-79.44819,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Passenger,10 to 14,12,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,35,Westminster-Branson (35)
1201223,2010/10/18 04:00:00+00,859,8,VICTORIA PARK AVE,ROWENA DR,Major Arterial,43.751445,-79.31299,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,30 to 34,32,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,119,Wexford/Maryvale (119)
1201907,2010/10/20 04:00:00+00,1825,18,QUEEN Stre E,KENILWORTH Aven,Minor Arterial,43.669645,-79.30189,Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,25 to 29,27,None,"Automobile, Station Wagon",Other,Normal,No,Yes,Yes,No,No,No,No,No,No,No,No,No,63,The Beaches (63)
1196444,2010/10/21 04:00:00+00,1315,13,STEELES AVE W,CARPENTER RD,Major Arterial,43.792045,-79.44759,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,35,Westminster-Branson (35)
1201944,2010/10/21 04:00:00+00,2050,20,EGLINTON AVE E,BIRCHMOUNT RD,Major Arterial,43.730145,-79.27709,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,30 to 34,32,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,125,Ionview (125)
1196492,2010/10/21 04:00:00+00,2328,23,120 MOUNT PLEASANT RD,Unknown,Major Arterial,43.675245,-79.38049000000002,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Driving Properly,Other,Yes,No,Yes,No,No,No,No,No,No,No,No,No,98,Rosedale-Moore Park (98)
1196819,2010/10/22 04:00:00+00,817,8,INTERNATIONAL BLVD,CARLINGVIEW DR,Major Arterial,43.676845,-79.59109000000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,1,West Humber-Clairville (1)
1202238,2010/10/23 04:00:00+00,232,2,BEVERLEY ST,CECIL ST,Minor Arterial,43.656545,-79.39499,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Other,unknown,unknown,None,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,78,Kensington-Chinatown (78)
1197862,2010/10/23 04:00:00+00,2001,20,6212 YONGE ST,Unknown,Major Arterial,43.794745,-79.41919,Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Driver,70 to 74,72,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,50,Newtonbrook East (50)
1202163,2010/10/23 04:00:00+00,2250,22,DIXON RD,KIPLING AVE,Major Arterial,43.694245,-79.55859,Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Vehicle Owner,unknown,unknown,Unknown,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,6,Kingsview Village-The Westway (6)
1202192,2010/10/24 04:00:00+00,1945,19,PARLIAMENT ST,GERRARD ST E,Minor Arterial,43.661945,-79.36699,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,72,Regent Park (72)
1202126,2010/10/24 04:00:00+00,2022,20,KEELE ST,MURRAY ROSS PKWY,Major Arterial,43.767345,-79.49199,Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Disobeyed Traffic Control,Unknown,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,27,York University Heights (27)
1201108,2010/10/25 04:00:00+00,1740,17,SHEPPARD AVE E,REAN DR,Major Arterial,43.767745,-79.38309,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Driver,45 to 49,47,Minor,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,No,No,No,52,Bayview Village (52)
1202550,2010/10/25 04:00:00+00,2022,20,SHEPPARD AVE E,BIRCHMOUNT RD,Major Arterial,43.781045,-79.29809,Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Passenger,45 to 49,47,Minor,Other,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,118,Tam O'Shanter-Sullivan (118)
1202672,2010/10/27 04:00:00+00,726,7,DON MILLS RD,STEELES AVE E,Major Arterial,43.811145,-79.36079000000002,Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Motorcycle Driver,35 to 39,37,Major,Motorcycle,Disobeyed Traffic Control,Normal,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,48,Hillcrest Village (48)
1202582,2010/10/27 04:00:00+00,910,9,BLOOR ST W,MARKLAND DR,Major Arterial,43.633545,-79.57079,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,70 to 74,72,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,12,Markland Wood (12)
1198247,2010/10/29 04:00:00+00,1834,18,1000 GERRARD St E,Unknown,Minor Arterial,43.668645,-79.33859,Unknown,No Control,Clear,Dusk,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,"Automobile, Station Wagon",Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,70,South Riverdale (70)
1209188,2010/10/29 04:00:00+00,2242,22,DUNDAS ST E,GEORGE ST,Major Arterial,43.657745,-79.37299,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Motorcycle Driver,40 to 44,42,Major,Motorcycle,Lost control,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,73,Moss Park (73)
1198672,2010/11/01 04:00:00+00,1100,11,LAWRENCE AVE E,MCCOWAN RD,Major Arterial,43.755545,-79.24529,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian,45 to 49,47,Major,Other,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,127,Bendale (127)
1203098,2010/11/01 04:00:00+00,1410,14,ROYAL YORK RD,NEWCASTLE ST,Minor Arterial,43.617445,-79.49889,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,85 to 89,87,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,17,Mimico (includes Humber Bay Shores) (17)
1203088,2010/11/01 04:00:00+00,1740,17,AVENUE RD,ST CLAIR AVE W,Major Arterial,43.687545,-79.40189000000002,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,35 to 39,37,None,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,Yes,97,Yonge-St.Clair (97)
1198936,2010/11/02 04:00:00+00,956,9,STEELES AVE E,PUTNAM  GT,Major Arterial,43.822445,-79.31229,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Improper Turn,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No,No,No,116,Steeles (116)
